axis	gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
F2	RAC3	Reactome::RAC3 GTPase cycle	Reactome	positive	0.8399529457092285	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	SLITRK3	Reactome::RAC3 GTPase cycle	Reactome	positive	0.8399529457092285	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	PHLPP1	Reactome::Negative regulation of the PI3K/AKT network	Reactome	positive	0.8298355937004089	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	PHLPP2	Reactome::Negative regulation of the PI3K/AKT network	Reactome	positive	0.8298355937004089	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	C2orf49	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	CLP1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	CPSF1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	CPSF4	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	CSTF2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	DDX1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	ELAC2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	FAM98B	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ATP6	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ATP8	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-CO1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-CO2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-CO3	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-CYB	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ND1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ND2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ND3	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ND4	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ND4L	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ND5	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-ND6	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-RNR1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-RNR2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TA	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TC	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TD	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TE	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TF	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TG	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TH	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TI	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TK	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TL1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TL2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TM	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TN	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TP	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TQ	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TR	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TS2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TT	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TV	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TW	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	MT-TY	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NDC1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP107	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP133	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP153	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP155	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP160	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP188	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP205	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP210	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP214	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP35	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP37	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP42	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP43	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP50	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP54	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP58	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP62	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP85	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP88	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP93	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	NUP98	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	POM121	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	POM121C	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	POP1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	POP4	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	POP5	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	POP7	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RAE1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RAN	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RANBP2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RPP14	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RPP21	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RPP25	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RPP30	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RPP38	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RPP40	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RPPH1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RTCB	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	RTRAF	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	SEC13	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	SEH1L	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	TPR	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	TRNT1	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	TSEN15	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	TSEN2	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
F2	TSEN34	Reactome::tRNA processing	Reactome	negative	0.8243480324745178	1	1	EXTENDED	NL	strong	included in loading-ranked biology-compatible source feature union
