source_table	axis	program_type	N_frozen_genes	N_tested_genes	beta	SE	P	FDR	direction	interpretation	observed_statistic	null_mean	null_SD	empirical_percentile	empirical_P	n_random_sets	null_set_id	target_genes	sampled_genes	fallback_draws	CORE_gene_count	mapped_gene_count	MHC_gene_count	MAGMA_MHC_excluded_beta	MAGMA_MHC_excluded_P	MAGMA_FDR	MAGMA_MHC_included_P	MHC_dependence	empirical_null_P	unique_gene_signal	conditional_signal	sLDSC_enrichment	sLDSC_P	genetic_specificity	final_genetic_tier	eligible_for_phase3b	eligible_for_comorbidity_phase
matched_null_generation_qc.tsv	F7																F7_NULL_1136	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1137	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1138	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1139	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1140	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1141	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1142	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1143	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1144	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1145	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1146	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1147	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1148	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1149	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1150	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1151	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1152	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1153	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1154	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1155	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1156	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1157	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1158	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1159	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1160	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1161	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1162	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1163	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1164	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1165	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1166	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1167	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1168	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1169	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1170	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1171	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1172	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1173	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1174	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1175	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1176	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1177	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1178	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1179	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1180	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1181	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1182	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1183	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1184	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1185	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1186	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1187	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1188	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1189	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1190	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1191	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1192	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1193	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1194	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1195	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1196	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1197	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1198	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1199	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1200	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1201	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1202	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1203	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1204	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1205	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1206	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1207	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1208	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1209	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1210	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1211	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1212	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1213	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1214	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1215	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1216	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1217	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1218	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1219	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1220	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1221	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1222	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1223	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1224	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1225	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1226	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1227	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1228	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1229	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1230	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1231	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1232	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1233	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1234	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1235	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1236	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1237	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1238	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1239	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1240	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1241	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1242	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1243	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1244	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1245	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1246	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1247	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1248	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1249	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1250	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1251	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1252	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1253	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1254	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1255	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1256	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1257	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1258	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1259	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1260	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1261	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1262	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1263	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1264	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1265	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1266	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1267	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1268	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1269	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1270	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1271	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1272	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1273	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1274	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1275	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1276	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1277	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1278	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1279	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1280	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1281	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1282	203.0	203.0	1.0																	
matched_null_generation_qc.tsv	F7																F7_NULL_1283	203.0	203.0	1.0																	
