factor	view	feature	feature_family	feature_name	loading	abs_loading_rank_within_factor_view
F6	LS	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	0.08330485224723816	342.0
F7	LS	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	0.0002342938241781667	108.0
F8	LS	Reactome::Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome	Regulation of cholesterol biosynthesis by SREBP (SREBF)	-0.0004210923216305673	239.0
F1	LS	Reactome::Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	Reactome	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	0.48671433329582214	246.0
F2	LS	Reactome::Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	Reactome	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	0.004380154423415661	407.0
F3	LS	Reactome::Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	Reactome	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	-0.01541580818593502	190.0
F4	LS	Reactome::Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	Reactome	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	0.0007240574341267347	362.0
F5	LS	Reactome::Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	Reactome	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	0.20256952941417694	227.0
F6	LS	Reactome::Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	Reactome	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	0.2970332205295563	165.0
F7	LS	Reactome::Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	Reactome	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	-0.00024017503892537206	104.0
F8	LS	Reactome::Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	Reactome	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	-0.0009077452123165131	96.0
F1	LS	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	-0.08047118782997131	426.0
F2	LS	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	0.06879781186580658	62.0
F3	LS	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	-0.01681489869952202	170.0
F4	LS	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	0.002003293950110674	208.0
F5	LS	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	0.03446004167199135	405.0
F6	LS	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	0.6836243867874146	19.0
F7	LS	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	-2.759003109531477e-05	403.0
F8	LS	Reactome::Metabolism of folate and pterines	Reactome	Metabolism of folate and pterines	0.0006041310261934996	182.0
F1	LS	Reactome::RNA Polymerase III Transcription Initiation From Type 1 Promoter	Reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	-0.5966535806655884	144.0
F2	LS	Reactome::RNA Polymerase III Transcription Initiation From Type 1 Promoter	Reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	-0.027374329045414925	224.0
F3	LS	Reactome::RNA Polymerase III Transcription Initiation From Type 1 Promoter	Reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	-0.01616908237338066	177.0
F4	LS	Reactome::RNA Polymerase III Transcription Initiation From Type 1 Promoter	Reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	0.0004488644190132618	396.0
F5	LS	Reactome::RNA Polymerase III Transcription Initiation From Type 1 Promoter	Reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	0.0581844188272953	384.0
F6	LS	Reactome::RNA Polymerase III Transcription Initiation From Type 1 Promoter	Reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	0.30940520763397217	150.0
F7	LS	Reactome::RNA Polymerase III Transcription Initiation From Type 1 Promoter	Reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	-8.895296923583373e-05	282.0
F8	LS	Reactome::RNA Polymerase III Transcription Initiation From Type 1 Promoter	Reactome	RNA Polymerase III Transcription Initiation From Type 1 Promoter	0.0003689963195938617	264.0
F1	LS	pathway::WNT_signaling	pathway	WNT_signaling	0.35056835412979126	328.0
F2	LS	pathway::WNT_signaling	pathway	WNT_signaling	0.0022784362081438303	420.0
F3	LS	pathway::WNT_signaling	pathway	WNT_signaling	-0.002745190169662237	394.0
F4	LS	pathway::WNT_signaling	pathway	WNT_signaling	0.0017282903427258134	247.0
F5	LS	pathway::WNT_signaling	pathway	WNT_signaling	-0.3565332293510437	113.0
F6	LS	pathway::WNT_signaling	pathway	WNT_signaling	0.10822795331478119	315.0
F7	LS	pathway::WNT_signaling	pathway	WNT_signaling	7.42786651244387e-05	313.0
F8	LS	pathway::WNT_signaling	pathway	WNT_signaling	-4.8426718421978876e-05	426.0
F1	LS	Reactome::Strand-asynchronous mitochondrial DNA replication	Reactome	Strand-asynchronous mitochondrial DNA replication	-0.3643927276134491	318.0
F2	LS	Reactome::Strand-asynchronous mitochondrial DNA replication	Reactome	Strand-asynchronous mitochondrial DNA replication	-0.012411549687385559	334.0
F3	LS	Reactome::Strand-asynchronous mitochondrial DNA replication	Reactome	Strand-asynchronous mitochondrial DNA replication	-0.034180860966444016	33.0
F4	LS	Reactome::Strand-asynchronous mitochondrial DNA replication	Reactome	Strand-asynchronous mitochondrial DNA replication	0.0028870722744613886	115.0
F5	LS	Reactome::Strand-asynchronous mitochondrial DNA replication	Reactome	Strand-asynchronous mitochondrial DNA replication	-0.1445498764514923	289.0
F6	LS	Reactome::Strand-asynchronous mitochondrial DNA replication	Reactome	Strand-asynchronous mitochondrial DNA replication	-0.03622389957308769	406.0
F7	LS	Reactome::Strand-asynchronous mitochondrial DNA replication	Reactome	Strand-asynchronous mitochondrial DNA replication	-7.959078357089311e-05	302.0
F8	LS	Reactome::Strand-asynchronous mitochondrial DNA replication	Reactome	Strand-asynchronous mitochondrial DNA replication	5.711702397093177e-05	424.0
F1	LS	Reactome::Activation of the AP-1 family of transcription factors	Reactome	Activation of the AP-1 family of transcription factors	0.5195473432540894	220.0
F2	LS	Reactome::Activation of the AP-1 family of transcription factors	Reactome	Activation of the AP-1 family of transcription factors	0.00549297546967864	402.0
F3	LS	Reactome::Activation of the AP-1 family of transcription factors	Reactome	Activation of the AP-1 family of transcription factors	-0.024872535839676857	100.0
F4	LS	Reactome::Activation of the AP-1 family of transcription factors	Reactome	Activation of the AP-1 family of transcription factors	-0.0023911723401397467	157.0
F5	LS	Reactome::Activation of the AP-1 family of transcription factors	Reactome	Activation of the AP-1 family of transcription factors	-0.20835670828819275	223.0
F6	LS	Reactome::Activation of the AP-1 family of transcription factors	Reactome	Activation of the AP-1 family of transcription factors	0.012175843119621277	436.0
F7	LS	Reactome::Activation of the AP-1 family of transcription factors	Reactome	Activation of the AP-1 family of transcription factors	-0.00022039719624444842	122.0
F8	LS	Reactome::Activation of the AP-1 family of transcription factors	Reactome	Activation of the AP-1 family of transcription factors	0.00035168573958799243	275.0
F1	LS	Reactome::tRNA modification in the mitochondrion	Reactome	tRNA modification in the mitochondrion	-0.5491551160812378	191.0
F2	LS	Reactome::tRNA modification in the mitochondrion	Reactome	tRNA modification in the mitochondrion	-0.01388662401586771	319.0
F3	LS	Reactome::tRNA modification in the mitochondrion	Reactome	tRNA modification in the mitochondrion	-0.07786815613508224	1.0
F4	LS	Reactome::tRNA modification in the mitochondrion	Reactome	tRNA modification in the mitochondrion	0.0021471274085342884	188.0
F5	LS	Reactome::tRNA modification in the mitochondrion	Reactome	tRNA modification in the mitochondrion	-0.29894712567329407	142.0
F6	LS	Reactome::tRNA modification in the mitochondrion	Reactome	tRNA modification in the mitochondrion	0.2565598785877228	200.0
F7	LS	Reactome::tRNA modification in the mitochondrion	Reactome	tRNA modification in the mitochondrion	4.517298293649219e-05	376.0
F8	LS	Reactome::tRNA modification in the mitochondrion	Reactome	tRNA modification in the mitochondrion	0.0006567889940924942	162.0
F1	LS	Reactome::Metabolism of cofactors	Reactome	Metabolism of cofactors	-0.5646311640739441	178.0
F2	LS	Reactome::Metabolism of cofactors	Reactome	Metabolism of cofactors	0.010293850675225258	356.0
F3	LS	Reactome::Metabolism of cofactors	Reactome	Metabolism of cofactors	0.016281697899103165	175.0
F4	LS	Reactome::Metabolism of cofactors	Reactome	Metabolism of cofactors	-0.00013593229232355952	440.0
F5	LS	Reactome::Metabolism of cofactors	Reactome	Metabolism of cofactors	0.11513597518205643	322.0
F6	LS	Reactome::Metabolism of cofactors	Reactome	Metabolism of cofactors	0.18372781574726105	258.0
F7	LS	Reactome::Metabolism of cofactors	Reactome	Metabolism of cofactors	0.00010222162381978706	255.0
F8	LS	Reactome::Metabolism of cofactors	Reactome	Metabolism of cofactors	0.0002617948339320719	315.0
F1	LS	Reactome::IRS-related events triggered by IGF1R	Reactome	IRS-related events triggered by IGF1R	0.6933384537696838	44.0
F2	LS	Reactome::IRS-related events triggered by IGF1R	Reactome	IRS-related events triggered by IGF1R	-0.006673687137663364	391.0
F3	LS	Reactome::IRS-related events triggered by IGF1R	Reactome	IRS-related events triggered by IGF1R	-0.014212466776371002	209.0
F4	LS	Reactome::IRS-related events triggered by IGF1R	Reactome	IRS-related events triggered by IGF1R	-0.0019304602174088359	219.0
F5	LS	Reactome::IRS-related events triggered by IGF1R	Reactome	IRS-related events triggered by IGF1R	0.23037928342819214	200.0
F6	LS	Reactome::IRS-related events triggered by IGF1R	Reactome	IRS-related events triggered by IGF1R	0.2884248197078705	174.0
F7	LS	Reactome::IRS-related events triggered by IGF1R	Reactome	IRS-related events triggered by IGF1R	-0.00011379458010196686	240.0
F8	LS	Reactome::IRS-related events triggered by IGF1R	Reactome	IRS-related events triggered by IGF1R	0.0013005585642531514	39.0
F1	LS	Reactome::Potassium Channels	Reactome	Potassium Channels	0.24419841170310974	377.0
F2	LS	Reactome::Potassium Channels	Reactome	Potassium Channels	-0.04882843792438507	124.0
F3	LS	Reactome::Potassium Channels	Reactome	Potassium Channels	0.01917792111635208	141.0
F4	LS	Reactome::Potassium Channels	Reactome	Potassium Channels	0.00047492666635662317	391.0
F5	LS	Reactome::Potassium Channels	Reactome	Potassium Channels	0.16836993396282196	265.0
F6	LS	Reactome::Potassium Channels	Reactome	Potassium Channels	0.07796462625265121	349.0
F7	LS	Reactome::Potassium Channels	Reactome	Potassium Channels	1.9413479094509967e-05	424.0
F8	LS	Reactome::Potassium Channels	Reactome	Potassium Channels	-0.001034158980473876	76.0
F1	LS	Reactome::Signaling by PDGFR in disease	Reactome	Signaling by PDGFR in disease	0.6658040285110474	71.0
F2	LS	Reactome::Signaling by PDGFR in disease	Reactome	Signaling by PDGFR in disease	0.002587102586403489	419.0
F3	LS	Reactome::Signaling by PDGFR in disease	Reactome	Signaling by PDGFR in disease	-0.014330180361866951	207.0
F4	LS	Reactome::Signaling by PDGFR in disease	Reactome	Signaling by PDGFR in disease	-0.0005536557291634381	381.0
F5	LS	Reactome::Signaling by PDGFR in disease	Reactome	Signaling by PDGFR in disease	-0.1820327192544937	253.0
F6	LS	Reactome::Signaling by PDGFR in disease	Reactome	Signaling by PDGFR in disease	0.31955060362815857	141.0
F7	LS	Reactome::Signaling by PDGFR in disease	Reactome	Signaling by PDGFR in disease	4.594555502990261e-05	375.0
F8	LS	Reactome::Signaling by PDGFR in disease	Reactome	Signaling by PDGFR in disease	-0.0005491750198416412	194.0
F1	LS	Reactome::SUMOylation	Reactome	SUMOylation	0.4925056993961334	239.0
F2	LS	Reactome::SUMOylation	Reactome	SUMOylation	-0.00694159185513854	390.0
F3	LS	Reactome::SUMOylation	Reactome	SUMOylation	-0.0001222622231580317	449.0
F4	LS	Reactome::SUMOylation	Reactome	SUMOylation	0.005173096898943186	24.0
F5	LS	Reactome::SUMOylation	Reactome	SUMOylation	-0.5446866750717163	50.0
F6	LS	Reactome::SUMOylation	Reactome	SUMOylation	0.371086984872818	107.0
F7	LS	Reactome::SUMOylation	Reactome	SUMOylation	-0.00011962815187871456	221.0
F8	LS	Reactome::SUMOylation	Reactome	SUMOylation	0.0003839746059384197	253.0
F1	LS	Reactome::Transcriptional Regulation by VENTX	Reactome	Transcriptional Regulation by VENTX	-0.1519021987915039	399.0
F2	LS	Reactome::Transcriptional Regulation by VENTX	Reactome	Transcriptional Regulation by VENTX	-0.0020324839279055595	428.0
F3	LS	Reactome::Transcriptional Regulation by VENTX	Reactome	Transcriptional Regulation by VENTX	-0.013325009495019913	227.0
F4	LS	Reactome::Transcriptional Regulation by VENTX	Reactome	Transcriptional Regulation by VENTX	0.0013185086427256465	291.0
F5	LS	Reactome::Transcriptional Regulation by VENTX	Reactome	Transcriptional Regulation by VENTX	-0.29669812321662903	144.0
F6	LS	Reactome::Transcriptional Regulation by VENTX	Reactome	Transcriptional Regulation by VENTX	-0.2911035716533661	171.0
F7	LS	Reactome::Transcriptional Regulation by VENTX	Reactome	Transcriptional Regulation by VENTX	-4.352054020273499e-05	380.0
F8	LS	Reactome::Transcriptional Regulation by VENTX	Reactome	Transcriptional Regulation by VENTX	-0.0001100962472264655	399.0
F1	LS	Reactome::Signaling by TGFB family members	Reactome	Signaling by TGFB family members	0.7109828591346741	23.0
F2	LS	Reactome::Signaling by TGFB family members	Reactome	Signaling by TGFB family members	0.029116768389940262	215.0
F3	LS	Reactome::Signaling by TGFB family members	Reactome	Signaling by TGFB family members	-0.03120626136660576	50.0
F4	LS	Reactome::Signaling by TGFB family members	Reactome	Signaling by TGFB family members	0.0036030360497534275	77.0
F5	LS	Reactome::Signaling by TGFB family members	Reactome	Signaling by TGFB family members	-0.04977163299918175	389.0
F6	LS	Reactome::Signaling by TGFB family members	Reactome	Signaling by TGFB family members	0.4326309561729431	80.0
F7	LS	Reactome::Signaling by TGFB family members	Reactome	Signaling by TGFB family members	0.0002477066882420331	95.0
F8	LS	Reactome::Signaling by TGFB family members	Reactome	Signaling by TGFB family members	-3.56415293936152e-05	434.0
F1	LS	Reactome::NOTCH3 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH3 Activation and Transmission of Signal to the Nucleus	0.288474977016449	364.0
F2	LS	Reactome::NOTCH3 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH3 Activation and Transmission of Signal to the Nucleus	-0.02128474786877632	264.0
F3	LS	Reactome::NOTCH3 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH3 Activation and Transmission of Signal to the Nucleus	0.004428796004503965	375.0
F4	LS	Reactome::NOTCH3 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH3 Activation and Transmission of Signal to the Nucleus	0.0021913154050707817	184.0
F5	LS	Reactome::NOTCH3 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH3 Activation and Transmission of Signal to the Nucleus	-0.18499226868152618	249.0
F6	LS	Reactome::NOTCH3 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH3 Activation and Transmission of Signal to the Nucleus	-0.13398019969463348	295.0
F7	LS	Reactome::NOTCH3 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH3 Activation and Transmission of Signal to the Nucleus	-0.0001531437155790627	174.0
F8	LS	Reactome::NOTCH3 Activation and Transmission of Signal to the Nucleus	Reactome	NOTCH3 Activation and Transmission of Signal to the Nucleus	0.0003651502775028348	269.0
F1	LS	Reactome::DAG and IP3 signaling	Reactome	DAG and IP3 signaling	0.718530535697937	18.0
F2	LS	Reactome::DAG and IP3 signaling	Reactome	DAG and IP3 signaling	-0.03805108740925789	170.0
F3	LS	Reactome::DAG and IP3 signaling	Reactome	DAG and IP3 signaling	0.002436295384541154	404.0
F4	LS	Reactome::DAG and IP3 signaling	Reactome	DAG and IP3 signaling	-0.005027059465646744	25.0
F5	LS	Reactome::DAG and IP3 signaling	Reactome	DAG and IP3 signaling	0.09133338928222656	349.0
F6	LS	Reactome::DAG and IP3 signaling	Reactome	DAG and IP3 signaling	0.21717539429664612	230.0
F7	LS	Reactome::DAG and IP3 signaling	Reactome	DAG and IP3 signaling	-0.0001236497628269717	210.0
F8	LS	Reactome::DAG and IP3 signaling	Reactome	DAG and IP3 signaling	-0.00021931822993792593	335.0
F1	LS	Reactome::MET activates PTK2 signaling	Reactome	MET activates PTK2 signaling	0.3309546113014221	338.0
F2	LS	Reactome::MET activates PTK2 signaling	Reactome	MET activates PTK2 signaling	0.03045080415904522	209.0
